date,state,unemploy_perc,house_price_perc,date_numeric,hpi,hpi_trend,hpi_detrended
2010-06-01,Texas,8,0.007205620393988088,14761,130.56998684,131.72411711457409,0.9912382766356277
2010-07-01,Texas,8,-2.3129871445692896e-4,14791,129.79620092,132.02324430130855,0.9831314296728998
2010-08-01,Texas,8,-0.005841031224894988,14822,128.74515681,132.3330560297776,0.972887354623094
2010-09-01,Texas,8.1,-0.014395288343278079,14853,127.40038712,132.64359477648966,0.9604714598897542
2010-10-01,Texas,8.1,-0.024814387611762356,14883,125.94161142,132.94480996937125,0.9473225126202016
2010-11-01,Texas,8.1,-0.027744061794650277,14914,125.17460235,133.25678428560312,0.9393488145543047
2010-12-01,Texas,8.1,-0.026173691823258793,14944,124.78917785,133.55939194674954,0.9343347257806756
2011-01-01,Texas,8,-0.025133020640378256,14975,124.52627158,133.87280846890283,0.9301834555067698
2011-02-01,Texas,7.9,-0.02278513759771794,15006,124.82822279,134.18696046847128,0.9302559828034094
2011-03-01,Texas,7.9,-0.02175871887293135,15034,125.43081488,134.47134425567438,0.9327698445663981
2011-04-01,Texas,7.9,-0.024975451632071377,15065,126.03608035,134.78690080644617,0.9350766253687194
2011-05-01,Texas,7.9,-0.02734956320373061,15095,126.81965496,135.0929831498322,0.9387582685870796
2011-06-01,Texas,7.9,-0.02284734817087475,15126,127.58680889,135.40999846660605,0.9422259089786833
2011-07-01,Texas,7.9,-0.018187184626882513,15156,127.43557345,135.71749577829274,0.9389767525491184
2011-08-01,Texas,7.8,-0.01767353270894667,15187,126.46977507,136.03597660470388,0.9296788851488783
2011-09-01,Texas,7.7,-0.012797662447165736,15218,125.76995997,136.35520479265622,0.9223700713239931
2011-10-01,Texas,7.6,-0.004139079722122796,15248,125.42032905,136.6648485367151,0.91772193356879
2011-11-01,Texas,7.4,8.547725975660558e-4,15279,125.28159817,136.98555246404405,0.9145606665555763
2011-12-01,Texas,7.2,0.004338482305338731,15309,125.33057349,137.29662764017291,0.9128452435005647
2012-01-01,Texas,7.1,0.007040542038848185,15340,125.40300403,137.61881412897858,0.9112344472934513
2012-02-01,Texas,7,0.01020231732484489,15371,126.10175993,137.94175667520074,0.9141666959260253
2012-03-01,Texas,6.9,0.017268387533575513,15400,127.5968028,138.24455025408398,0.9229788990993558
2012-04-01,Texas,6.9,0.025731660656170163,15431,129.279198,138.56896118105615,0.9329592781682328
2012-05-01,Texas,6.9,0.030559373081580965,15461,130.69518411,138.88363205860512,0.9410409432182059
2012-06-01,Texas,6.8,0.033079091535541894,15492,131.80726462,139.2095426839033,0.946826360311295
2012-07-01,Texas,6.7,0.03973754802450724,15522,132.49955067,139.52566823313288,0.9496428316588101
2012-08-01,Texas,6.6,0.048035070329156104,15553,132.54475961,139.8530854896159,0.947742834174663
2012-09-01,Texas,6.5,0.05323581713468828,15584,132.46542656,140.18127107827164,0.9449580927685881
2012-10-01,Texas,6.5,0.05805311176545658,15614,132.70136943,140.49960328780946,0.9444963994536341
2012-11-01,Texas,6.5,0.06122364802205027,15645,132.95179464,140.82930602443113,0.9440634083429728
2012-12-01,Texas,6.5,0.06254758620908629,15675,133.16969834,141.1491098313848,0.9434682124391933
2013-01-01,Texas,6.5,0.06486659257424177,15706,133.5374696,141.48033672949774,0.943858861852414
2013-02-01,Texas,6.5,0.06467429229002986,15737,134.25730201,141.81234089966136,0.9467250957023063
2013-03-01,Texas,6.5,0.0637604846004809,15765,135.73243678,142.11288523300345,0.9551029560581907
2013-04-01,Texas,6.5,0.06664392634923355,15796,137.89487135,142.44637377015283,0.9680476076737692
2013-05-01,Texas,6.4,0.07283823068788653,15826,140.21479008,142.76984971350896,0.982103646963024
2013-06-01,Texas,6.3,0.0768485476821208,15857,141.93646148,143.10487991328256,0.9918352299796444
2013-07-01,Texas,6.3,0.078365939789945,15887,142.88300248,143.42985123268932,0.9961873435132959
2013-08-01,Texas,6.2,0.08204305347112006,15918,143.41913641,143.76643022193957,0.9975843191529243
2013-09-01,Texas,6.1,0.08586158581422976,15949,143.83911815,144.10379904269988,0.9981632622147494
2013-10-01,Texas,6,0.08623060499790958,15979,144.1442888,144.43103876880028,0.9980146236484576
2013-11-01,Texas,5.9,0.08580732175064387,16010,144.36003206,144.76996719009722,0.9971683689783605
2013-12-01,Texas,5.8,0.08704254372046072,16040,144.76112763,145.09871969159659,0.9976733629192999
2014-01-01,Texas,5.7,0.08722864657306628,16071,145.18576234,145.4392149232069,0.9982573298175411
2014-02-01,Texas,5.5,0.0879507251614553,16102,146.06532908,145.78050917635903,1.0019537584636669
2014-03-01,Texas,5.4,0.08908700924303847,16130,147.82443363,146.08946328900342,1.0118760812856458
2014-04-01,Texas,5.3,0.08659200877524165,16161,149.83546526,146.43228344444063,1.0232406525085065
2014-05-01,Texas,5.2,0.08101565308138148,16191,151.57438287,146.76481083542492,1.0327706076626795
2014-06-01,Texas,5.1,0.07768293104554869,16222,152.96250183,147.10921579202181,1.0397887107647517
2014-07-01,Texas,5.1,0.07697797113088778,16252,153.88184612,147.44328040240964,1.0436680851105449
2014-08-01,Texas,5,0.07770038063918383,16283,154.5628579,147.78927748644116,1.0458326918485699
2014-09-01,Texas,4.9,0.0781433474048312,16314,155.07918833,148.13608650291079,1.0468697532856235
2014-10-01,Texas,4.8,0.077970698066256,16344,155.38331962,148.47248299415412,1.046546245381496
2014-11-01,Texas,4.7,0.07926728240988457,16375,155.80305949,148.82089525163153,1.046916558501834
2014-12-01,Texas,4.6,0.07947751173510231,16405,156.26638185,149.15884684849212,1.0476507773536714
2015-01-01,Texas,4.5,0.08006159435096039,16436,156.80956595,149.50886975849676,1.0488311911078998
2015-02-01,Texas,4.4,0.08170250219656028,16467,157.99923195,149.8597140481253,1.05431424952046
2015-03-01,Texas,4.4,0.08117692918097341,16495,159.82436721,150.17731326105473,1.0642377582836076
2015-04-01,Texas,4.4,0.07877685472873863,16526,161.63903194,150.52972615050075,1.0738014083569918
2015-05-01,Texas,4.4,0.07788011731589517,16556,163.37901359,150.8715582651478,1.0829013464742712
2015-06-01,Texas,4.4,0.07952553334620105,16587,165.12692637,151.2256003013841,1.0919244231195733
2015-07-01,Texas,4.4,0.08039410601009234,16617,166.25303957,151.56901264964102,1.096880138384894
2015-08-01,Texas,4.4,0.07648341354847576,16648,166.38435288,151.92469136394502,1.0951765074277227
2015-09-01,Texas,4.4,0.0735566703233339,16679,166.48629706,152.2812047300396,1.093281980236122
2015-10-01,Texas,4.4,0.07444199163905063,16709,166.9503634,152.62701420943668,1.0938454392543422
2015-11-01,Texas,4.5,0.07325270657302174,16740,167.21605529,152.98517567815045,1.0930212979706506
2015-12-01,Texas,4.5,0.07061880821297084,16770,167.3017275,153.33258377785978,1.0911035565824547
2016-01-01,Texas,4.5,0.0713251562316437,16801,167.99403274,153.69240096809975,1.0930536037033391
2016-02-01,Texas,4.5,0.07380758998683223,16832,169.66077448,154.0530625216655,1.101313870057854
2016-03-01,Texas,4.5,0.072324056974441,16861,171.38351385000001,154.3912217510618,1.1100599626469458
2016-04-01,Texas,4.5,0.07091699147428088,16892,173.10198579,154.75352318914796,1.1185657180704414
2016-05-01,Texas,4.6,0.07209208680594537,16922,175.15734762,155.1049469606091,1.1292827924081845
2016-06-01,Texas,4.6,0.06994060819688475,16953,176.67600403,155.46892325861853,1.1364072016894595
2016-07-01,Texas,4.7,0.06831665140905785,16983,177.61089052,155.82197160434038,1.1398321346554743
2016-08-01,Texas,4.7,0.07247532241626753,17014,178.4431125,156.18763050487485,1.1424919625400844
2016-09-01,Texas,4.7,0.07542478997820767,17045,179.04349105,156.55414747715727,1.1436521736105658
2016-10-01,Texas,4.8,0.07324958143816773,17075,179.17940764,156.90966021645087,1.1419271916899754
2016-11-01,Texas,4.8,0.07008131988089539,17106,178.93477715,157.2778715363774,1.137698364061428
2016-12-01,Texas,4.8,0.06949039554896408,17136,178.92759072,157.63502775255716,1.1350750735481596
2017-01-01,Texas,4.8,0.07164938083621597,17167,180.03070117,158.00494125281796,1.1393991842441142
2017-02-01,Texas,4.7,0.07168540051332672,17198,181.82297505,158.37572280886337,1.1480482729631112
2017-03-01,Texas,4.6,0.07289001263524963,17226,183.87566034,158.7113700855896,1.1585537963716137
2017-04-01,Texas,4.5,0.07837469938940322,17257,186.66880189,159.08380937954988,1.1733991197346583
2017-05-01,Texas,4.4,0.0789493253802902,17287,188.98590205,159.44506662990818,1.1852728092783187
2017-06-01,Texas,4.2,0.07470802604160509,17318,189.87511954,159.81922764943104,1.1880618016531626
2017-07-01,Texas,4.1,0.07078814071136152,17348,190.18363523,160.18215493260473,1.1872960212703976
2017-08-01,Texas,4,0.06704009693845703,17379,190.40595606,160.55804563694394,1.1859010571824506
2017-09-01,Texas,4,0.0653697366006536,17410,190.7475169,160.93481842344576,1.1852470383264866
2017-10-01,Texas,3.9,0.06597681773650943,17440,191.00109476,161.30027905842388,1.1841336907471705
2017-11-01,Texas,3.9,0.06830980413468501,17471,191.15777673,161.67879360351094,1.1823305485491258
2017-12-01,Texas,4,0.07090568999978086,17501,191.614575,162.0459437028597,1.1824706661671194
1980-01-01,Utah,5.1,0.07996199500012713,3652,43.273932077,40.567510178508115,1.0667140252527918
1980-02-01,Utah,5.3,0.07387367862815819,3683,43.36466213,40.70471158053226,1.0653474854920704
1980-03-01,Utah,5.6,0.06933921411218824,3712,43.512479225,40.83348133119323,1.065607873893433
1980-04-01,Utah,5.8,0.06370838660396716,3743,43.747229237,40.971582261309834,1.0677456622980181
1980-05-01,Utah,6.1,0.058707963335446145,3773,44.161249602,41.10567301410766,1.0743346687656385
1980-06-01,Utah,6.3,0.05869262300065681,3804,44.765935517,41.24469451046928,1.0853743990184461
1980-07-01,Utah,6.5,0.06394197051975037,3834,45.435527406,41.379679098092794,1.0980154606393295
1980-08-01,Utah,6.7,0.06907195435276048,3865,45.949456778,41.51962729709701,1.1066924192070653
1980-09-01,Utah,6.8,0.06999393173967716,3896,46.162075494,41.66004880809475,1.108065804402766
1980-10-01,Utah,6.8,0.06648785546643432,3926,46.088111132,41.796392756703895,1.1026815495843894
1980-11-01,Utah,6.7,0.05967641425115655,3957,45.824078475,41.93775030269424,1.0926689711359192
1980-12-01,Utah,6.7,0.054165150290590214,3987,45.593437365,42.07500310569486,1.0836229114580604
1981-01-01,Utah,6.6,0.05364608475766097,4018,45.595409105,42.21730292618842,1.0800171006830488
1981-02-01,Utah,6.5,0.05688515219154566,4049,45.831467535,42.36008401198008,1.0819494012815971
1981-03-01,Utah,6.4,0.062441741504790205,4077,46.229474205,42.489462584902085,1.088022097540647
1981-04-01,Utah,6.4,0.06807920672793322,4108,46.7255059,42.633164128631286,1.0959896328365741
1981-05-01,Utah,6.4,0.06953684711541608,4138,47.232083664,42.77269286432182,1.1042578921515114
1981-06-01,Utah,6.4,0.06396699353937452,4169,47.629477825,42.917352307396115,1.1097953453384828
1981-07-01,Utah,6.5,0.052786810672814655,4199,47.833923989,43.057811126933146,1.110923261937004
1981-08-01,Utah,6.5,0.04108782493602692,4230,47.837420014,43.203434854608616,1.1072596467152673
1981-09-01,Utah,6.6,0.03334124299068941,4261,47.70117647,43.34955108920691,1.1003845546598185
1981-10-01,Utah,6.7,0.029545917646742748,4291,47.449826668,43.4914243979292,1.0910156961945645
1981-11-01,Utah,6.8,0.02814724616237907,4322,47.113900092,43.63851462794741,1.0796403244629884
1981-12-01,Utah,7,0.026038481645855205,4352,46.780621247,43.78133364919294,1.0685060811952298
1982-01-01,Utah,7.1,0.020767157299092176,4383,46.542296138,43.929404367181895,1.0594793352757157
1982-02-01,Utah,7.3,0.014203190057199944,4414,46.482420579,44.077975867940566,1.0545497987081631
1982-03-01,Utah,7.4,0.0077138869115978,4442,46.586083141,44.21260132367557,1.0536833786356163
1982-04-01,Utah,7.6,8.335874432983115e-4,4473,46.764455695,44.362130611079486,1.054152608335735
1982-05-01,Utah,7.8,-0.005844101034449878,4503,46.956054595,44.50731786431799,1.055018744066921
1982-06-01,Utah,8,-0.010344293523650516,4534,47.136784526,44.65784389819213,1.0555096352940636
1982-07-01,Utah,8.2,-0.010902107218298096,4564,47.312433421,44.803998954358725,1.0559868432546966
1982-08-01,Utah,8.5,-0.006958547720645969,4595,47.504541044,44.95552837890999,1.0567007608854138
1982-09-01,Utah,8.8,0.0013026625252960944,4626,47.763315005,45.107570283754086,1.0588758096377098
1982-10-01,Utah,9,0.015390271583278325,4656,48.180092387,45.255197193001884,1.064631144606976
1982-11-01,Utah,9.2,0.03399733948733252,4687,48.715647348,45.408252593159254,1.072836864797986
1982-12-01,Utah,9.4,0.05144763820669307,4717,49.187373724,45.55686356782498,1.079691837230408
1983-01-01,Utah,9.5,0.06287699322618234,4748,49.468735777,45.71093921914855,1.08220781769186
1983-02-01,Utah,9.6,0.06683996950459248,4779,49.589304153,45.86553596223462,1.0811888079500807
1983-03-01,Utah,9.6,0.06616863353096702,4807,49.668620604,46.005621085470416,1.0796206948651854
1983-04-01,Utah,9.5,0.06451713563561445,4838,49.781564426,46.16121445775637,1.0784283951531806
1983-05-01,Utah,9.4,0.06352434184957323,4868,49.938907059,46.31228970686988,1.0783078827474202
1983-06-01,Utah,9.1,0.0631653947748112,4899,50.114198129,46.46892024817675,1.078445504250043
1983-07-01,Utah,8.8,0.061401082336013824,4929,50.217468041,46.621002548978304,1.0771426030198166
1983-08-01,Utah,8.5,0.057426339357183664,4960,50.232552939,46.778677172965466,1.0738344043647008
1983-09-01,Utah,8.1,0.05125746164695033,4991,50.211541292,46.93688506062545,1.069767225224786
1983-10-01,Utah,7.8,0.040771846019332925,5021,50.144483695,47.09049890476803,1.0648535237736192
1983-11-01,Utah,7.5,0.026608805477635,5052,50.011912532,47.24976138953286,1.0584585204504129
1983-12-01,Utah,7.3,0.012756101871197467,5082,49.814812874,47.40439920737038,1.0508478897936302
1984-01-01,Utah,7.1,0.003663657442490642,5113,49.649972279000004,47.5647233190732,1.0438402415575627
1984-02-01,Utah,6.9,-3.826701004203681e-4,5144,49.570327809,47.72558965515228,1.0386530196311272
1984-03-01,Utah,6.7,-0.002847358297456082,5173,49.527196245,47.8765700218325,1.034476701702206
1984-04-01,Utah,6.5,-0.005459927949914789,5204,49.509760671,48.03849103946948,1.0306268910553769
1984-05-01,Utah,6.4,-0.00750159545056539,5234,49.564285581,48.19571019165334,1.0283962075442903
1984-06-01,Utah,6.3,-0.007659198876373563,5265,49.730363519,48.358710557728244,1.0283641343090475
1984-07-01,Utah,6.3,-0.005487592261222862,5295,49.941895052,48.516977716210455,1.029369457927167
1984-08-01,Utah,6.3,-0.0029784280958541354,5326,50.082938892,48.681064625546234,1.0287971160293423
1984-09-01,Utah,6.3,-0.0030085567603173047,5357,50.06047702,48.84570648523306,1.0248695458040757
1984-10-01,Utah,6.3,-0.00476943718185785,5387,49.90532273,49.00556747160583,1.018360266084369
1984-11-01,Utah,6.3,-0.003805509694879583,5418,49.821591714,49.17130681657692,1.0132248853960466
1984-12-01,Utah,6.3,0.0021476578717782857,5448,49.921798049,49.33223341943633,1.011950900834978
1985-01-01,Utah,6.3,0.00790090749287109,5479,50.042252117,49.4990775654129,1.0109734277546747
1985-02-01,Utah,6.3,0.009499022657552647,5510,50.041197476,49.6664859868564,1.0075445540729973
1985-03-01,Utah,6.3,0.008975990742558615,5538,49.9717519,49.81818018739703,1.0030826439670275
1985-04-01,Utah,6.2,0.0071624997211452435,5569,49.864374318,49.986667830289754,0.9975534774051162
1985-05-01,Utah,6.1,0.0033854327371627413,5599,49.732082136,50.15026292594579,0.991661443718385
1985-06-01,Utah,6.1,-0.0012037325441454083,5630,49.670501462,50.319873689708295,0.9870951141150994
1985-07-01,Utah,6,-0.00397970853514984,5660,49.743140866,50.48455929302989,0.9853139566352072
1985-08-01,Utah,5.9,-0.0037705975163961902,5691,49.894096287000004,50.655300664267536,0.9849728583724607
1985-09-01,Utah,5.8,-0.0010972520093657234,5722,50.005548061,50.82661949158798,0.9838456415397867
1985-10-01,Utah,5.8,0.0023998948899293104,5752,50.025090259,50.992963559686906,0.9810194734111891
1985-11-01,Utah,5.8,0.0034892766573562106,5783,49.995433031,51.16542438025414,0.9771331643697718
1985-12-01,Utah,5.7,4.925739649013217e-4,5813,49.946388227,51.332877280379186,0.9729902330273401
1986-01-01,Utah,5.7,-0.0028498978556472654,5844,49.89963681,51.506487706599856,0.9688029417623449
1986-02-01,Utah,5.7,-0.0028298381562095187,5875,49.899588986,51.68068529219458,0.965536519182659
1986-03-01,Utah,5.7,0.0010068241974121594,5903,50.022064669,51.83853137457831,0.964959140287892
1986-04-01,Utah,5.8,0.007641673523665293,5934,50.245421587,52.013851948904154,0.9660007806450988
1986-05-01,Utah,5.9,0.013682740673095939,5964,50.412553319,52.18408156120615,0.9660523249771418
1986-06-01,Utah,6,0.014871751104931441,5995,50.409188797,52.36057080400256,0.9627318423569707
1986-07-01,Utah,6.1,0.009629466930734187,6025,50.222140796,52.53193514895885,0.9560306631307369
1986-08-01,Utah,6.2,0.0026992979134303763,6056,50.028775317,52.709600850446684,0.9491397109787834
1986-09-01,Utah,6.4,-0.0015808312890315257,6087,49.926497726,52.88786742645772,0.9440066343273229
1986-10-01,Utah,6.5,-0.004005424737118846,6117,49.824718525,53.06095749439444,0.9390090356033186
1986-11-01,Utah,6.6,-0.004289729221207295,6148,49.780966161,53.240412376612774,0.9350221746754835
1986-12-01,Utah,6.7,-5.742126912091639e-4,6178,49.917708377,53.41465624469955,0.9345320533061268
1987-01-01,Utah,6.7,0.004575073940302765,6209,50.127931338,53.59530735424913,0.9353044848995679
1987-02-01,Utah,6.7,0.007049622755383789,6240,50.251362264,53.77656943512521,0.934447154064412
1987-03-01,Utah,6.7,0.0058761694453239866,6268,50.316002797,53.94081688581939,0.9328001632512851
1987-04-01,Utah,6.6,0.0011261415112622242,6299,50.302005042,54.123247497668565,0.9293973914659653
1987-05-01,Utah,6.5,-0.006608008265164389,6329,50.07942675,54.30038068609508,0.9222665866654605
1987-06-01,Utah,6.3,-0.014822526246335288,6360,49.661997273,54.48402736117559,0.9114964454406009
1987-07-01,Utah,6.2,-0.020174595406349027,6390,49.208929425,54.66234130076723,0.9002345719924242
1987-08-01,Utah,6,-0.024233938534729993,6421,48.816381051,54.84721214522839,0.8900430694953188
1987-09-01,Utah,5.9,-0.027824649560318715,6452,48.537310423,55.032708232376216,0.8819720486596929
1987-10-01,Utah,5.8,-0.027884671747877232,6482,48.435372604,55.2128178807739,0.8772486980938184
1987-11-01,Utah,5.7,-0.02637565158445343,6513,48.467960742,55.399550465288314,0.8748800366596577
1987-12-01,Utah,5.6,-0.02822249846407443,6543,48.508905929,55.580860705619585,0.8727627696505865
1988-01-01,Utah,5.4,-0.033002989926813275,6574,48.473559725,55.76883802986172,0.869187191941216
1988-02-01,Utah,5.3,-0.03707561471094134,6605,48.388262118,55.95745110306452,0.8647331349828049
1988-03-01,Utah,5.2,-0.03975650695208388,6634,48.315614282,56.13447304343397,0.860711995009125
1988-04-01,Utah,5.1,-0.04010602486552062,6665,48.284591577,56.32432271302316,0.8572600477242094
1988-05-01,Utah,5,-0.03547871765524957,6695,48.302672908,56.50865952445623,0.8547835555556793
1988-06-01,Utah,5,-0.027256502624309897,6726,48.308384914,56.69977471193371,0.8520031192263704
1988-07-01,Utah,4.9,-0.020518502166134156,6756,48.1992359,56.88534029312364,0.8473050464607377
1988-08-01,Utah,4.9,-0.01711631812950387,6787,47.980824343,57.07772943429829,0.8406225128178992
1988-09-01,Utah,4.8,-0.015598568284929781,6818,47.780197872,57.27076924542501,0.8342859455448445
1988-10-01,Utah,4.7,-0.016162388290068663,6848,47.652541305,57.458203563007665,0.829342693471874
1988-11-01,Utah,4.6,-0.018694183479744497,6879,47.561891791,57.65253015716995,0.8249749258417407
1988-12-01,Utah,4.6,-0.020673774244008736,6909,47.506043759,57.841213892159,0.8213182359480177
1989-01-01,Utah,4.5,-0.01915038889791376,6940,47.545272205,58.036835846916944,0.8192257815434596
1989-02-01,Utah,4.5,-0.013937879321959001,6971,47.71383236,58.23311940516851,0.8193590322376777
1989-03-01,Utah,4.5,-0.006721056387789304,6999,47.990882314,58.41097830373221,0.8216072339081776
1989-04-01,Utah,4.5,3.180508211508837e-4,7030,48.299948531,58.608527230979945,0.824111282316425
1989-05-01,Utah,4.5,0.005379384294010192,7060,48.562511548,58.80033972888764,0.8258882818008965
1989-06-01,Utah,4.6,0.010612844310831315,7091,48.821074282,58.99920549646377,0.8274869783615337
1989-07-01,Utah,4.6,0.018980625748882485,7121,49.114087558,59.192296596266466,0.8297378270857269
1989-08-01,Utah,4.6,0.028095991335269188,7152,49.328893168,59.39248798208983,0.830557783382899
1989-09-01,Utah,4.6,0.03389178770958945,7183,49.399554195,59.593356425457145,0.828943982317758
1989-10-01,Utah,4.5,0.037384032377158594,7213,49.433985452,59.788392047315114,0.82681577074157
1989-11-01,Utah,4.5,0.03952834763725166,7244,49.441934784,59.990599458555415,0.8241613724523127
1989-12-01,Utah,4.5,0.039674169934281966,7274,49.390806612,60.18693516731294,0.8206233873630396
1990-01-01,Utah,4.5,0.03928937079055239,7305,49.413296034,60.39049047184495,0.8182297518685876
1990-02-01,Utah,4.5,0.03922511800936368,7336,49.585413065,60.594734210866726,0.8183122462827409
1990-03-01,Utah,4.5,0.03875967140652814,7364,49.850993143,60.77980608741387,0.8201900656165966
1990-04-01,Utah,4.5,0.03796799948602425,7395,50.133800952,60.98536651183372,0.8220627966919235
1990-05-01,Utah,4.5,0.037982798339760926,7425,50.407051631,61.18495786891304,0.8238471249583209
1990-06-01,Utah,4.4,0.03752275466980892,7456,50.652975475,61.391888537457056,0.8250760268450624
1990-07-01,Utah,4.4,0.034973635170795436,7486,50.831785738,61.59281034948676,0.8252876504509681
1990-08-01,Utah,4.3,0.03149932346359585,7517,50.88271993,61.80112039605781,0.8233300562176494
1990-09-01,Utah,4.3,0.028244952990713834,7548,50.794842281,62.01013495790037,0.8191377476518217
1990-10-01,Utah,4.3,0.025540951724921435,7578,50.696576488,62.213080151097124,0.8148861359198588
1990-11-01,Utah,4.3,0.02570248054716573,7609,50.712715151,62.423487981979854,0.812397973750514
1990-12-01,Utah,4.4,0.029948213189144868,7639,50.869973018,62.627785986445076,0.8122588435268989
1991-01-01,Utah,4.5,0.03578284874547499,7670,51.181444532,62.83959637375257,0.814477614203422
1991-02-01,Utah,4.5,0.04180986640733164,7701,51.658572561,63.052123114663516,0.8192994939608337
1991-03-01,Utah,4.6,0.047308009957493846,7729,52.209344423,63.244700487880536,0.8255133476836495
1991-04-01,Utah,4.6,0.05045115117885546,7760,52.663108923,63.45859731170216,0.8298813896614227
1991-05-01,Utah,4.7,0.050271528328024395,7790,52.941091155,63.666282995665995,0.8315404742350657
1991-06-01,Utah,4.7,0.047044623275410924,7821,53.035925624,63.88160563317159,0.8302221758255277
1991-07-01,Utah,4.7,0.043541453086221704,7851,53.045075552,64.09067572801573,0.8276566746949213
1991-08-01,Utah,4.8,0.04469354087455524,7882,53.156848853,64.30743368352903,0.8266050409443565
1991-09-01,Utah,4.8,0.05126411763609351,7913,53.398795051,64.52492472557556,0.8275684981905058
1991-10-01,Utah,4.8,0.059277606047251075,7943,53.701748177,64.73610025879006,0.8295487056267066
1991-11-01,Utah,4.9,0.06435230171137163,7974,53.976195097,64.95504107320045,0.8309777687026948
1991-12-01,Utah,4.9,0.06600407519013074,8004,54.227598542,65.16762428026253,0.832124834086119
1992-01-01,Utah,4.9,0.06552516064495206,8035,54.535116907,65.38802453106648,0.834023008006456
1992-02-01,Utah,5,0.06230088685086388,8066,54.876947445,65.60917018683331,0.8364219100581295
1992-03-01,Utah,5,0.05750946226548059,8095,55.211875746,65.81672543432146,0.8388730278156418
1992-04-01,Utah,4.9,0.056356195555021804,8126,55.631001388,66.03932097855112,0.8423920864672181
1992-05-01,Utah,4.9,0.060113981985794984,8156,56.123590955,66.25545278932161,0.8470788228323064
1992-06-01,Utah,4.9,0.06592048908104475,8187,56.53207978,66.47953213198873,0.8503681955486837
1992-07-01,Utah,4.8,0.07295339672400747,8217,56.914893993,66.6971046546307,0.8533338034344263
1992-08-01,Utah,4.8,0.08022676037086662,8248,57.421450628,66.92267768657918,0.8580267946976579
1992-09-01,Utah,4.8,0.08735985444137162,8279,58.063706014,67.14901361810186,0.8646993140394743
1992-10-01,Utah,4.7,0.09329018702496694,8309,58.711594308,67.36877720273125,0.8714956207579753
1992-11-01,Utah,4.7,0.09683556763508339,8340,59.203010588,67.59662186571882,0.8758279475209162
1992-12-01,Utah,4.6,0.09746296039472502,8370,59.512780831,67.8178503712414,0.8775385905808182
1993-01-01,Utah,4.6,0.09606916801763599,8401,59.774260216,68.04721382273878,0.8784233307731069
1993-02-01,Utah,4.5,0.09597478435327722,8432,60.143750642,68.27735299320388,0.8808740820398607
1993-03-01,Utah,4.4,0.10157859929992186,8460,60.820220749,68.48588956009681,0.8880693693206666
1993-04-01,Utah,4.3,0.11212275546680117,8491,61.868502553,68.71751235442586,0.900330940880098
1993-05-01,Utah,4.2,0.123570306389708,8521,63.058800285,68.94240928184325,0.9146590747533859
1993-06-01,Utah,4.1,0.13623455360162962,8552,64.233702433,69.17557604930744,0.9285604269809776
1993-07-01,Utah,4,0.14761921306632564,8582,65.316625856,69.40197211594001,0.9411350119400756
1993-08-01,Utah,3.9,0.15237177248764233,8613,66.170858839,69.63669314850155,0.9502297689221028
1993-09-01,Utah,3.8,0.15076922151488614,8644,66.817925768,69.87220801964493,0.9562875950508648
1993-10-01,Utah,3.8,0.14987641759203574,8674,67.511077734,70.10088400567943,0.9630560112270536
1993-11-01,Utah,3.7,0.1516706721637573,8705,68.182370998,70.33796879413187,0.9693537099082152
1993-12-01,Utah,3.7,0.15417809760992518,8735,68.688348163,70.56816911018807,0.9733616307339243
1994-01-01,Utah,3.7,0.15949274021208404,8766,69.307820772,70.80683428085274,0.9788295363847653
1994-02-01,Utah,3.7,0.1688789132799291,8797,70.300761891,71.04630662937689,0.9895062139927113
1994-03-01,Utah,3.7,0.17766942233891303,8825,71.626114236,71.26330029162953,1.005091175161489
1994-04-01,Utah,3.7,0.18145491834690675,8856,73.094846632,71.50431643163562,1.0222438347744374
1994-05-01,Utah,3.8,0.1807147737270025,8886,74.45445711,71.73833394058754,1.0378615312095472
1994-06-01,Utah,3.8,0.1758265946724833,8917,75.527695595,71.98095666878098,1.0492732951930506
1994-07-01,Utah,3.8,0.17030776296565464,8947,76.44055429,72.21653411378338,1.058491039871303
1994-08-01,Utah,3.8,0.1656585685349956,8978,77.132628593,72.46077413951177,1.064474255332869
1994-09-01,Utah,3.9,0.16240286639063717,9009,77.669348439,72.7058401975457,1.0682683568193172
1994-10-01,Utah,3.9,0.15880669526922064,9039,78.232288883,72.94379002293216,1.0725010156231973
1994-11-01,Utah,3.9,0.1538564546003791,9070,78.672668866,73.19048966548024,1.0749028900554738
1994-12-01,Utah,3.8,0.14956200007345344,9100,78.961514896,73.43002563932404,1.075330073883478
1995-01-01,Utah,3.8,0.14468332104955084,9131,79.335506456,73.67836975568846,1.076781512933445
1995-02-01,Utah,3.7,0.13764828913239469,9162,79.97754149,73.92755378460353,1.081836708989774
1995-03-01,Utah,3.6,0.12669361747169905,9190,80.700685754,74.15334751545552,1.0882945741212808
1995-04-01,Utah,3.6,0.11162052502930009,9221,81.25373179,74.40413794353789,1.0920593133094287
1995-05-01,Utah,3.5,0.09684989656625276,9251,81.66536358,74.6476459146114,1.094011238792662
1995-06-01,Utah,3.5,0.08719132779202599,9282,82.113055659,74.90010808525535,1.0963008967294743
1995-07-01,Utah,3.5,0.08147353427570247,9312,82.66843641,75.14523925479955,1.1001154195502802
1995-08-01,Utah,3.4,0.07814029810656509,9343,83.159795185,75.39938431166479,1.1029240615713438
